,日期,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡
377,2020-02-26,辽宁省,121,88,1,丹东,0,0,0,7,6,0
378,2020-02-26,辽宁省,121,88,1,本溪,0,0,0,3,3,0
379,2020-02-26,辽宁省,121,88,1,辽阳,0,0,0,3,3,0
380,2020-02-26,辽宁省,121,88,1,营口,0,0,0,1,1,0
381,2020-02-25,湖北省,64786,18971,2563,武汉,464,1418,56,47071,10368,2043
382,2020-02-25,湖北省,64786,18971,2563,孝感,17,151,2,3482,1328,110
383,2020-02-25,湖北省,64786,18971,2563,黄冈,0,121,3,2904,1780,106
384,2020-02-25,湖北省,64786,18971,2563,鄂州,2,32,1,1385,502,41
385,2020-02-25,湖北省,64786,18971,2563,荆州,2,47,0,1576,781,42
386,2020-02-25,湖北省,64786,18971,2563,随州,2,50,3,1305,601,36
387,2020-02-25,湖北省,64786,18971,2563,襄阳,1,72,1,1175,593,30
388,2020-02-25,湖北省,64786,18971,2563,宜昌,2,43,0,926,347,29
389,2020-02-25,湖北省,64786,18971,2563,荆门,0,43,0,920,432,37
390,2020-02-25,湖北省,64786,18971,2563,黄石,3,77,1,1008,568,31
391,2020-02-25,湖北省,64786,18971,2563,十堰,2,24,1,671,317,3
392,2020-02-25,湖北省,64786,18971,2563,咸宁,0,59,0,836,504,11
393,2020-02-25,湖北省,64786,18971,2563,仙桃,2,48,0,575,316,19
394,2020-02-25,湖北省,64786,18971,2563,天门,1,24,0,495,282,13
395,2020-02-25,湖北省,64786,18971,2563,恩施州,0,5,0,251,151,4
396,2020-02-25,湖北省,64786,18971,2563,潜江,1,9,0,195,91,8
397,2020-02-25,湖北省,64786,18971,2563,神农架林区,0,0,0,11,10,0
398,2020-02-25,山东省,756,355,6,济宁,1,1,0,258,35,0
399,2020-02-25,山东省,756,355,6,烟台,0,3,0,47,23,0
400,2020-02-25,山东省,756,355,6,济南,0,0,0,47,24,0
401,2020-02-25,山东省,756,355,6,青岛,0,0,0,60,38,1
402,2020-02-25,山东省,756,355,6,潍坊,0,2,0,44,24,0
403,2020-02-25,山东省,756,355,6,德州,0,0,0,37,15,2
404,2020-02-25,山东省,756,355,6,淄博,0,0,0,30,16,1
405,2020-02-25,山东省,756,355,6,威海,0,2,0,38,27,0
406,2020-02-25,山东省,756,355,6,泰安,0,0,1,35,22,2
407,2020-02-25,山东省,756,355,6,聊城,0,3,0,38,28,0
408,2020-02-25,山东省,756,355,6,临沂,0,0,0,49,44,0
409,2020-02-25,山东省,756,355,6,日照,0,0,0,16,11,0
410,2020-02-25,山东省,756,355,6,枣庄,0,1,0,24,20,0
411,2020-02-25,山东省,756,355,6,滨州,0,0,0,15,11,0
412,2020-02-25,山东省,756,355,6,菏泽,0,0,0,18,17,0
413,2020-02-25,海南省,168,124,5,三亚,0,1,0,54,39,1
414,2020-02-25,海南省,168,124,5,海口,0,8,0,39,28,0
415,2020-02-25,海南省,168,124,5,昌江,0,0,0,7,3,0
416,2020-02-25,海南省,168,124,5,儋州,0,0,0,15,12,1
417,2020-02-25,海南省,168,124,5,万宁,0,2,0,13,11,0
418,2020-02-25,海南省,168,124,5,澄迈,0,0,0,9,6,1
419,2020-02-25,海南省,168,124,5,保亭,0,0,0,3,1,0
420,2020-02-25,海南省,168,124,5,琼海,0,0,0,6,4,1
421,2020-02-25,海南省,168,124,5,临高,0,0,0,6,5,0
422,2020-02-25,海南省,168,124,5,东方,0,0,0,3,2,0
423,2020-02-25,海南省,168,124,5,陵水,0,0,0,4,4,0
424,2020-02-25,海南省,168,124,5,定安,0,0,0,3,2,1
425,2020-02-25,海南省,168,124,5,文昌,0,0,0,3,3,0
426,2020-02-25,海南省,168,124,5,乐东,0,0,0,2,2,0
427,2020-02-25,海南省,168,124,5,琼中,0,0,0,1,1,0
428,2020-02-25,海南省,168,124,5,待明确地区,0,-3,0,0,1,0
429,2020-02-25,天津市,135,91,3,宝坻区,0,4,0,60,30,2
430,2020-02-25,天津市,135,91,3,南开区,0,0,0,6,2,0
431,2020-02-25,天津市,135,91,3,河东区,0,1,0,15,11,1
432,2020-02-25,天津市,135,91,3,北辰区,0,0,0,6,3,0
433,2020-02-25,天津市,135,91,3,宁河区,0,0,0,4,1,0
434,2020-02-25,天津市,135,91,3,河北区,0,0,0,12,10,0
435,2020-02-25,天津市,135,91,3,和平区,0,0,0,6,5,0
436,2020-02-25,天津市,135,91,3,外地来津人员,0,0,0,6,5,0
437,2020-02-25,天津市,135,91,3,东丽区,0,0,0,4,4,0
438,2020-02-25,天津市,135,91,3,河西区,0,0,0,4,4,0
439,2020-02-25,天津市,135,91,3,西青区,0,0,0,4,4,0
440,2020-02-25,天津市,135,91,3,滨海新区,0,1,0,3,3,0
441,2020-02-25,天津市,135,91,3,武清区,0,0,0,2,2,0
442,2020-02-25,天津市,135,91,3,红桥区,0,0,0,2,2,0
443,2020-02-25,天津市,135,91,3,津南区,0,0,0,1,1,0
444,2020-02-25,天津市,135,91,3,待明确地区,0,-2,0,0,4,0
445,2020-02-25,河南省,1271,1002,19,信阳,0,6,0,274,197,2
446,2020-02-25,河南省,1271,1002,19,郑州,0,8,0,157,119,0
447,2020-02-25,河南省,1271,1002,19,周口,0,1,0,76,52,0
448,2020-02-25,河南省,1271,1002,19,南阳,0,5,0,155,129,3
449,2020-02-25,河南省,1271,1002,19,驻马店,0,3,0,139,124,0
450,2020-02-25,河南省,1271,1002,19,平顶山,0,1,0,58,44,1
451,2020-02-25,河南省,1271,1002,19,安阳,0,0,0,53,41,0
452,2020-02-25,河南省,1271,1002,19,漯河,0,0,0,35,23,0
453,2020-02-25,河南省,1271,1002,19,商丘,0,4,0,91,78,3
454,2020-02-25,河南省,1271,1002,19,开封,0,0,0,26,16,0
455,2020-02-25,河南省,1271,1002,19,洛阳,0,3,0,31,21,1
456,2020-02-25,河南省,1271,1002,19,许昌,0,6,0,39,32,0
457,2020-02-25,河南省,1271,1002,19,濮阳,0,0,0,17,10,0
458,2020-02-25,河南省,1271,1002,19,新乡,0,0,0,57,48,3
459,2020-02-25,河南省,1271,1002,19,鹤壁,0,2,0,19,13,0
460,2020-02-25,河南省,1271,1002,19,焦作,0,2,0,32,26,1
461,2020-02-25,河南省,1271,1002,19,济源,0,0,0,5,3,0
462,2020-02-25,河南省,1271,1002,19,三门峡,0,0,0,7,6,1
463,2020-02-25,河南省,1271,1002,19,待明确地区,0,18,0,0,20,4
464,2020-02-25,广西壮族自治区,252,142,2,北海,0,7,0,44,21,1
465,2020-02-25,广西壮族自治区,252,142,2,河池,1,1,0,28,5,1
466,2020-02-25,广西壮族自治区,252,142,2,南宁,0,2,0,55,36,0
467,2020-02-25,广西壮族自治区,252,142,2,柳州,0,0,0,24,12,0
468,2020-02-25,广西壮族自治区,252,142,2,防城港,0,2,0,19,8,0
469,2020-02-25,广西壮族自治区,252,142,2,来宾,0,0,0,11,0,0
470,2020-02-25,广西壮族自治区,252,142,2,桂林,0,6,0,32,23,0
471,2020-02-25,广西壮族自治区,252,142,2,玉林,0,0,0,11,6,0
472,2020-02-25,广西壮族自治区,252,142,2,贵港,0,1,0,8,4,0
473,2020-02-25,广西壮族自治区,252,142,2,钦州,0,0,0,8,7,0
474,2020-02-25,广西壮族自治区,252,142,2,梧州,0,0,0,5,5,0
475,2020-02-25,广西壮族自治区,252,142,2,贺州,0,2,0,4,4,0
476,2020-02-25,广西壮族自治区,252,142,2,百色,0,1,0,3,3,0
477,2020-02-25,陕西省,245,186,1,西安,0,6,0,120,91,1
478,2020-02-25,陕西省,245,186,1,汉中,0,1,0,26,14,0
479,2020-02-25,陕西省,245,186,1,安康,0,3,0,26,20,0
480,2020-02-25,陕西省,245,186,1,渭南,0,1,0,15,9,0
481,2020-02-25,陕西省,245,186,1,铜川,0,0,0,8,6,0
482,2020-02-25,陕西省,245,186,1,商洛,0,0,0,7,5,0
483,2020-02-25,陕西省,245,186,1,咸阳,0,1,0,17,16,0
484,2020-02-25,陕西省,245,186,1,宝鸡,0,0,0,13,12,0
485,2020-02-25,陕西省,245,186,1,延安,0,0,0,8,8,0
486,2020-02-25,陕西省,245,186,1,榆林,0,0,0,3,3,0
487,2020-02-25,陕西省,245,186,1,韩城,0,0,0,1,1,0
488,2020-02-25,陕西省,245,186,1,杨凌,0,1,0,1,1,0
489,2020-02-25,陕西省,245,186,1,待明确地区,0,0,0,0,2,0
490,2020-02-25,广东省,1347,822,7,深圳,0,13,0,417,262,3
491,2020-02-25,广东省,1347,822,7,广州,1,6,1,346,210,1
492,2020-02-25,广东省,1347,822,7,东莞,1,4,0,97,40,1
493,2020-02-25,广东省,1347,822,7,佛山,0,0,0,84,36,0
494,2020-02-25,广东省,1347,822,7,珠海,0,2,0,98,56,1
495,2020-02-25,广东省,1347,822,7,中山,0,2,0,66,53,0
496,2020-02-25,广东省,1347,822,7,惠州,0,3,0,62,49,0
497,2020-02-25,广东省,1347,822,7,江门,0,1,0,23,10,0
498,2020-02-25,广东省,1347,822,7,湛江,0,0,0,22,14,0
499,2020-02-25,广东省,1347,822,7,肇庆,0,0,0,19,10,1
500,2020-02-25,广东省,1347,822,7,茂名,0,0,0,14,7,0
501,2020-02-25,广东省,1347,822,7,梅州,0,0,0,16,11,0
502,2020-02-25,广东省,1347,822,7,汕头,0,0,0,25,21,0
503,2020-02-25,广东省,1347,822,7,阳江,0,0,0,14,10,0
504,2020-02-25,广东省,1347,822,7,韶关,0,1,0,10,7,0
505,2020-02-25,广东省,1347,822,7,揭阳,0,0,0,8,5,0
506,2020-02-25,广东省,1347,822,7,河源,0,0,0,4,1,0
507,2020-02-25,广东省,1347,822,7,汕尾,0,2,0,5,4,0
508,2020-02-25,广东省,1347,822,7,潮州,0,0,0,5,4,0
509,2020-02-25,广东省,1347,822,7,清远,0,2,0,12,12,0
510,2020-02-25,广东省,1347,822,7,待明确地区,0,2,0,0,19,0
511,2020-02-25,浙江省,1205,808,1,温州,0,11,0,504,317,1
512,2020-02-25,浙江省,1205,808,1,台州,0,0,0,146,98,0
513,2020-02-25,浙江省,1205,808,1,省十里丰监狱,0,0,0,36,0,0
514,2020-02-25,浙江省,1205,808,1,宁波,0,9,0,157,123,0
515,2020-02-25,浙江省,1205,808,1,杭州,0,6,0,169,137,0
516,2020-02-25,浙江省,1205,808,1,嘉兴,0,0,0,45,28,0
517,2020-02-25,浙江省,1205,808,1,金华,0,0,0,55,39,0
518,2020-02-25,浙江省,1205,808,1,绍兴,0,0,0,42,30,0
519,2020-02-25,浙江省,1205,808,1,舟山,0,0,0,10,5,0
520,2020-02-25,浙江省,1205,808,1,衢州,0,0,0,14,10,0
521,2020-02-25,浙江省,1205,808,1,丽水,0,0,0,17,14,0
522,2020-02-25,浙江省,1205,808,1,湖州,0,0,0,10,7,0
523,2020-02-25,黑龙江省,480,243,12,哈尔滨,0,0,0,198,77,3
524,2020-02-25,黑龙江省,480,243,12,双鸭山,0,3,0,52,23,3
525,2020-02-25,黑龙江省,480,243,12,鸡西,0,2,0,46,22,0
526,2020-02-25,黑龙江省,480,243,12,齐齐哈尔,0,2,0,43,26,1
527,2020-02-25,黑龙江省,480,243,12,大庆,0,3,0,26,12,1
528,2020-02-25,黑龙江省,480,243,12,绥化,0,6,0,47,35,4
529,2020-02-25,黑龙江省,480,243,12,七台河,0,0,0,17,10,0
530,2020-02-25,黑龙江省,480,243,12,牡丹江,0,0,0,14,8,0
531,2020-02-25,黑龙江省,480,243,12,黑河,0,0,0,14,9,0
532,2020-02-25,黑龙江省,480,243,12,鹤岗,0,0,0,5,4,0
533,2020-02-25,黑龙江省,480,243,12,伊春,0,0,0,1,0,0
534,2020-02-25,黑龙江省,480,243,12,佳木斯,0,0,0,15,15,0
535,2020-02-25,黑龙江省,480,243,12,大兴安岭,0,0,0,2,2,0
536,2020-02-25,福建省,294,199,1,莆田,0,0,0,55,30,0
537,2020-02-25,福建省,294,199,1,泉州,1,1,0,47,22,0
538,2020-02-25,福建省,294,199,1,福州,0,5,0,71,61,1
539,2020-02-25,福建省,294,199,1,厦门,0,4,0,35,27,0
540,2020-02-25,福建省,294,199,1,南平,0,2,0,20,12,0
541,2020-02-25,福建省,294,199,1,宁德,0,0,0,26,20,0
542,2020-02-25,福建省,294,199,1,漳州,0,0,0,20,14,0
543,2020-02-25,福建省,294,199,1,三明,0,3,0,14,8,0
544,2020-02-25,福建省,294,199,1,龙岩,0,1,0,6,5,0
545,2020-02-25,福建省,294,199,1,待明确地区,0,1,0,0,5,0
546,2020-02-25,河北省,311,248,6,唐山,0,3,0,58,30,1
547,2020-02-25,河北省,311,248,6,沧州,0,2,0,48,33,3
548,2020-02-25,河北省,311,248,6,石家庄,0,1,0,29,22,0
549,2020-02-25,河北省,311,248,6,邯郸,0,1,0,32,28,0
550,2020-02-25,河北省,311,248,6,张家口,0,4,0,34,32,0
551,2020-02-25,河北省,311,248,6,廊坊,0,0,0,30,28,0
552,2020-02-25,河北省,311,248,6,邢台,0,1,0,23,20,1
553,2020-02-25,河北省,311,248,6,秦皇岛,0,0,0,10,8,1
554,2020-02-25,河北省,311,248,6,保定,0,2,0,32,32,0
555,2020-02-25,河北省,311,248,6,衡水,0,0,0,8,8,0
556,2020-02-25,河北省,311,248,6,承德,0,0,0,7,7,0
557,2020-02-25,安徽省,989,712,6,合肥,0,16,0,174,119,1
558,2020-02-25,安徽省,989,712,6,阜阳,0,5,0,155,109,0
559,2020-02-25,安徽省,989,712,6,蚌埠,0,6,0,160,113,5
560,2020-02-25,安徽省,989,712,6,六安,0,1,0,69,45,0
561,2020-02-25,安徽省,989,712,6,亳州,0,6,0,108,87,0
562,2020-02-25,安徽省,989,712,6,马鞍山,0,2,0,38,21,0
563,2020-02-25,安徽省,989,712,6,安庆,0,0,0,83,69,0
564,2020-02-25,安徽省,989,712,6,宿州,0,0,0,41,29,0
565,2020-02-25,安徽省,989,712,6,淮南,0,3,0,27,18,0
566,2020-02-25,安徽省,989,712,6,铜陵,0,4,0,29,22,0
567,2020-02-25,安徽省,989,712,6,淮北,0,3,0,27,20,0
568,2020-02-25,安徽省,989,712,6,芜湖,0,1,0,33,28,0
569,2020-02-25,安徽省,989,712,6,池州,0,2,0,17,13,0
570,2020-02-25,安徽省,989,712,6,滁州,0,0,0,13,9,0
571,2020-02-25,安徽省,989,712,6,黄山,0,0,0,9,6,0
572,2020-02-25,安徽省,989,712,6,宣城,0,0,0,6,4,0
573,2020-02-25,湖南省,1016,768,4,长沙,0,9,0,242,152,2
574,2020-02-25,湖南省,1016,768,4,岳阳,0,15,0,156,106,1
575,2020-02-25,湖南省,1016,768,4,株洲,0,2,0,80,54,0
576,2020-02-25,湖南省,1016,768,4,娄底,0,1,0,76,56,0
577,2020-02-25,湖南省,1016,768,4,常德,0,4,0,82,66,0
578,2020-02-25,湖南省,1016,768,4,邵阳,0,2,0,102,90,1
579,2020-02-25,湖南省,1016,768,4,衡阳,0,1,0,48,38,0
580,2020-02-25,湖南省,1016,768,4,湘潭,0,1,0,36,26,0
581,2020-02-25,湖南省,1016,768,4,郴州,0,0,0,39,31,0
582,2020-02-25,湖南省,1016,768,4,益阳,0,1,0,59,56,0
583,2020-02-25,湖南省,1016,768,4,永州,0,0,0,43,41,0
584,2020-02-25,湖南省,1016,768,4,怀化,0,1,0,40,39,0
585,2020-02-25,湖南省,1016,768,4,湘西自治州,0,0,0,8,8,0
586,2020-02-25,湖南省,1016,768,4,张家界,0,0,0,5,5,0
587,2020-02-25,四川省,529,289,3,成都,0,1,0,143,79,3
588,2020-02-25,四川省,529,289,3,甘孜州,0,0,0,69,18,0
589,2020-02-25,四川省,529,289,3,达州,1,0,0,42,15,0
590,2020-02-25,四川省,529,289,3,南充,0,1,0,39,23,0
591,2020-02-25,四川省,529,289,3,巴中,0,0,0,24,10,0
592,2020-02-25,四川省,529,289,3,泸州,0,2,0,24,12,0
593,2020-02-25,四川省,529,289,3,广安,0,0,0,30,20,0
594,2020-02-25,四川省,529,289,3,绵阳,0,1,0,22,13,0
595,2020-02-25,四川省,529,289,3,内江,0,0,0,22,13,0
596,2020-02-25,四川省,529,289,3,德阳,0,2,0,18,9,0
597,2020-02-25,四川省,529,289,3,遂宁,0,0,0,17,10,0
598,2020-02-25,四川省,529,289,3,凉山州,0,1,0,13,9,0
599,2020-02-25,四川省,529,289,3,宜宾,0,2,0,12,10,0
600,2020-02-25,四川省,529,289,3,眉山,0,0,0,8,6,0
601,2020-02-25,四川省,529,289,3,资阳,1,0,0,4,2,0
602,2020-02-25,四川省,529,289,3,自贡,0,1,0,9,8,0
603,2020-02-25,四川省,529,289,3,雅安,0,2,0,7,6,0
604,2020-02-25,四川省,529,289,3,攀枝花,0,0,0,16,16,0
605,2020-02-25,四川省,529,289,3,广元,0,0,0,6,6,0
606,2020-02-25,四川省,529,289,3,乐山,0,0,0,3,3,0
607,2020-02-25,四川省,529,289,3,阿坝州,0,0,0,1,1,0
608,2020-02-25,江苏省,631,458,0,南京,0,0,0,93,57,0
609,2020-02-25,江苏省,631,458,0,苏州,0,0,0,87,57,0
610,2020-02-25,江苏省,631,458,0,连云港,0,1,0,48,25,0
611,2020-02-25,江苏省,631,458,0,淮安,0,0,0,66,46,0
612,2020-02-25,江苏省,631,458,0,无锡,0,0,0,55,41,0
613,2020-02-25,江苏省,631,458,0,徐州,0,0,0,79,67,0
614,2020-02-25,江苏省,631,458,0,常州,0,0,0,51,41,0
615,2020-02-25,江苏省,631,458,0,泰州,0,2,0,37,28,0
616,2020-02-25,江苏省,631,458,0,南通,0,1,0,40,34,0
617,2020-02-25,江苏省,631,458,0,扬州,0,0,0,23,17,0
618,2020-02-25,江苏省,631,458,0,盐城,0,0,0,27,24,0
619,2020-02-25,江苏省,631,458,0,宿迁,0,2,0,13,11,0
620,2020-02-25,江苏省,631,458,0,镇江,0,0,0,12,10,0
621,2020-02-25,重庆市,576,349,6,万州区,0,6,0,118,72,4
622,2020-02-25,重庆市,576,349,6,江北区,0,0,0,28,11,0
623,2020-02-25,重庆市,576,349,6,长寿区,0,0,0,22,11,0
624,2020-02-25,重庆市,576,349,6,潼南区,0,0,0,18,7,0
625,2020-02-25,重庆市,576,349,6,綦江区,0,1,0,23,13,0
626,2020-02-25,重庆市,576,349,6,奉节县,0,1,0,22,12,0
627,2020-02-25,重庆市,576,349,6,垫江县,0,0,0,20,10,0
628,2020-02-25,重庆市,576,349,6,南岸区,0,0,0,15,5,0
629,2020-02-25,重庆市,576,349,6,合川区,0,1,0,23,14,0
630,2020-02-25,重庆市,576,349,6,九龙坡区,1,0,0,21,11,1
631,2020-02-25,重庆市,576,349,6,沙坪坝区,0,0,0,9,1,0
632,2020-02-25,重庆市,576,349,6,渝北区,0,0,0,17,10,0
633,2020-02-25,重庆市,576,349,6,两江新区,0,0,0,17,10,0
634,2020-02-25,重庆市,576,349,6,铜梁区,0,0,0,10,4,0
635,2020-02-25,重庆市,576,349,6,丰都县,0,0,0,10,4,0
636,2020-02-25,重庆市,576,349,6,大足区,0,0,0,14,9,0
637,2020-02-25,重庆市,576,349,6,云阳县,0,0,0,25,21,0
638,2020-02-25,重庆市,576,349,6,渝中区,0,0,0,20,16,0
639,2020-02-25,重庆市,576,349,6,石柱县,0,0,0,15,11,0
640,2020-02-25,重庆市,576,349,6,巫溪县,0,1,0,14,10,0
641,2020-02-25,重庆市,576,349,6,荣昌区,0,0,0,9,5,0
642,2020-02-25,重庆市,576,349,6,忠县,0,0,0,21,18,0
643,2020-02-25,重庆市,576,349,6,巫山县,0,1,0,10,7,0
644,2020-02-25,重庆市,576,349,6,巴南区,0,0,0,6,3,0
645,2020-02-25,重庆市,576,349,6,涪陵区,0,0,0,5,2,0
646,2020-02-25,重庆市,576,349,6,开州区,0,2,0,21,18,1
647,2020-02-25,重庆市,576,349,6,璧山区,0,0,0,9,7,0
648,2020-02-25,重庆市,576,349,6,彭水县,0,0,0,2,0,0
649,2020-02-25,重庆市,576,349,6,大渡口区,0,0,0,7,6,0
650,2020-02-25,重庆市,576,349,6,永川区,0,0,0,5,4,0
651,2020-02-25,重庆市,576,349,6,高新区,0,1,0,4,3,0
652,2020-02-25,重庆市,576,349,6,酉阳,0,0,0,1,0,0
653,2020-02-25,重庆市,576,349,6,万盛经开区,0,0,0,1,0,0
654,2020-02-25,重庆市,576,349,6,江津区,0,0,0,4,4,0
655,2020-02-25,重庆市,576,349,6,梁平区,0,0,0,4,4,0
656,2020-02-25,重庆市,576,349,6,黔江区,0,0,0,2,2,0
657,2020-02-25,重庆市,576,349,6,城口县,0,0,0,2,2,0
658,2020-02-25,重庆市,576,349,6,武隆区,0,0,0,1,1,0
659,2020-02-25,重庆市,576,349,6,秀山县,0,0,0,1,1,0
660,2020-02-25,云南省,174,129,2,昆明,0,-4,0,53,36,0
661,2020-02-25,云南省,174,129,2,昭通,0,1,0,25,15,0
662,2020-02-25,云南省,174,129,2,红河州,0,1,0,9,5,0
663,2020-02-25,云南省,174,129,2,曲靖,0,1,0,13,10,0
664,2020-02-25,云南省,174,129,2,德宏州,0,0,0,5,2,0
665,2020-02-25,云南省,174,129,2,西双版纳,0,0,0,15,12,1
666,2020-02-25,云南省,174,129,2,保山,0,2,0,9,7,0
667,2020-02-25,云南省,174,129,2,玉溪,0,0,0,14,12,1
668,2020-02-25,云南省,174,129,2,大理州,0,0,0,13,12,0
669,2020-02-25,云南省,174,129,2,丽江,0,0,0,7,7,0
670,2020-02-25,云南省,174,129,2,普洱,0,0,0,4,4,0
671,2020-02-25,云南省,174,129,2,楚雄州,0,0,0,4,4,0
672,2020-02-25,云南省,174,129,2,文山州,0,0,0,2,2,0
673,2020-02-25,云南省,174,129,2,临沧,0,0,0,1,1,0
674,2020-02-25,上海市,336,268,3,外地来沪人员,0,0,0,111,86,1
675,2020-02-25,上海市,336,268,3,浦东新区,0,0,0,60,49,0
676,2020-02-25,上海市,336,268,3,宝山区,0,0,0,21,12,0
677,2020-02-25,上海市,336,268,3,静安区,0,0,0,16,12,0
678,2020-02-25,上海市,336,268,3,徐汇区,0,0,0,18,15,0
679,2020-02-25,上海市,336,268,3,松江区,0,0,0,14,11,0
680,2020-02-25,上海市,336,268,3,嘉定区,0,0,0,9,6,0
681,2020-02-25,上海市,336,268,3,闵行区,0,0,0,19,17,0
682,2020-02-25,上海市,336,268,3,普陀区,0,0,0,11,9,0
683,2020-02-25,上海市,336,268,3,杨浦区,0,0,0,9,7,0
684,2020-02-25,上海市,336,268,3,奉贤区,0,0,0,9,7,0
685,2020-02-25,上海市,336,268,3,虹口区,0,0,0,7,5,0
686,2020-02-25,上海市,336,268,3,黄浦区,0,0,0,6,4,0
687,2020-02-25,上海市,336,268,3,崇明区,0,0,0,4,2,0
688,2020-02-25,上海市,336,268,3,长宁区,0,0,0,13,12,0
689,2020-02-25,上海市,336,268,3,青浦区,1,0,0,6,5,0
690,2020-02-25,上海市,336,268,3,金山区,0,0,0,3,2,0
691,2020-02-25,上海市,336,268,3,待明确地区,0,7,0,0,7,2
692,2020-02-25,山西省,133,96,0,晋中,1,0,0,37,23,0
693,2020-02-25,山西省,133,96,0,太原,0,0,0,20,14,0
694,2020-02-25,山西省,133,96,0,晋城,0,0,0,10,5,0
695,2020-02-25,山西省,133,96,0,大同,0,0,0,12,8,0
696,2020-02-25,山西省,133,96,0,长治,0,2,0,8,5,0
697,2020-02-25,山西省,133,96,0,朔州,0,1,0,8,6,0
698,2020-02-25,山西省,133,96,0,忻州,0,1,0,7,5,0
699,2020-02-25,山西省,133,96,0,运城,0,1,0,19,18,0
700,2020-02-25,山西省,133,96,0,吕梁,0,0,0,6,6,0
701,2020-02-25,山西省,133,96,0,阳泉,0,0,0,4,4,0
702,2020-02-25,山西省,133,96,0,临汾,0,0,0,2,2,0
703,2020-02-25,宁夏回族自治区,71,61,0,吴忠,0,2,0,28,22,0
704,2020-02-25,宁夏回族自治区,71,61,0,银川,0,1,0,33,30,0
705,2020-02-25,宁夏回族自治区,71,61,0,固原,0,0,0,5,4,0
706,2020-02-25,宁夏回族自治区,71,61,0,中卫,0,0,0,3,3,0
707,2020-02-25,宁夏回族自治区,71,61,0,宁东,0,0,0,1,1,0
708,2020-02-25,宁夏回族自治区,71,61,0,石嘴山,0,0,0,1,1,0
709,2020-02-25,江西省,934,683,1,九江,0,5,0,118,62,0
710,2020-02-25,江西省,934,683,1,南昌,0,3,0,229,184,0
711,2020-02-25,江西省,934,683,1,上饶,0,7,0,123,97,0
712,2020-02-25,江西省,934,683,1,宜春,0,8,0,106,84,0
713,2020-02-25,江西省,934,683,1,赣州,0,4,0,76,53,1
714,2020-02-25,江西省,934,683,1,新余,0,6,0,130,109,0
715,2020-02-25,江西省,934,683,1,抚州,0,1,0,72,52,0
716,2020-02-25,江西省,934,683,1,萍乡,0,0,0,33,16,0
717,2020-02-25,江西省,934,683,1,吉安,0,-1,0,22,12,0
718,2020-02-25,江西省,934,683,1,鹰潭,0,5,0,18,11,0
719,2020-02-25,江西省,934,683,1,景德镇,0,0,0,6,3,0
720,2020-02-25,江西省,934,683,1,赣江新区,0,0,0,1,0,0
721,2020-02-25,北京市,400,215,4,海淀区,0,0,0,62,0,0
722,2020-02-25,北京市,400,215,4,朝阳区,1,0,0,61,0,0
723,2020-02-25,北京市,400,215,4,西城区,0,0,0,53,0,0
724,2020-02-25,北京市,400,215,4,丰台区,0,0,0,41,3,0
725,2020-02-25,北京市,400,215,4,大兴区,0,0,0,39,2,0
726,2020-02-25,北京市,400,215,4,昌平区,0,0,0,29,0,0
727,2020-02-25,北京市,400,215,4,外地来京人员,-1,0,0,25,2,0
728,2020-02-25,北京市,400,215,4,通州区,0,0,0,19,1,0
729,2020-02-25,北京市,400,215,4,房山区,0,0,0,16,3,0
730,2020-02-25,北京市,400,215,4,石景山区,0,0,0,14,1,0
731,2020-02-25,北京市,400,215,4,东城区,1,0,0,13,1,0
732,2020-02-25,北京市,400,215,4,顺义区,0,0,0,10,0,0
733,2020-02-25,北京市,400,215,4,怀柔区,0,0,0,7,0,0
734,2020-02-25,北京市,400,215,4,密云区,0,0,0,7,0,0
735,2020-02-25,北京市,400,215,4,门头沟区,0,0,0,3,2,0
736,2020-02-25,北京市,400,215,4,延庆区,0,0,0,1,0,0
737,2020-02-25,北京市,400,215,4,待明确地区,0,17,0,0,200,4
738,2020-02-25,辽宁省,121,83,1,大连,0,0,0,19,11,0
739,2020-02-25,辽宁省,121,83,1,葫芦岛,0,0,0,12,5,1
740,2020-02-25,辽宁省,121,83,1,沈阳,0,2,0,28,24,0
741,2020-02-25,辽宁省,121,83,1,鞍山,0,0,0,4,0,0
742,2020-02-25,辽宁省,121,83,1,锦州,0,0,0,12,9,0
743,2020-02-25,辽宁省,121,83,1,阜新,0,-1,0,8,5,0
744,2020-02-25,辽宁省,121,83,1,铁岭,0,1,0,7,4,0
745,2020-02-25,辽宁省,121,83,1,朝阳,0,0,0,6,3,0
746,2020-02-25,辽宁省,121,83,1,盘锦,0,1,0,11,9,0
747,2020-02-25,辽宁省,121,83,1,丹东,0,0,0,7,6,0
748,2020-02-25,辽宁省,121,83,1,本溪,0,0,0,3,3,0
749,2020-02-25,辽宁省,121,83,1,辽阳,0,0,0,3,3,0
750,2020-02-25,辽宁省,121,83,1,营口,0,0,0,1,1,0
751,2020-02-25,吉林省,93,63,1,长春,0,1,0,45,33,0
752,2020-02-25,吉林省,93,63,1,辽源,0,1,0,7,2,0
753,2020-02-25,吉林省,93,63,1,四平市,0,1,0,15,10,1
754,2020-02-25,吉林省,93,63,1,通化,0,0,0,6,2,0
755,2020-02-25,吉林省,93,63,1,公主岭,0,0,0,6,3,0
756,2020-02-25,吉林省,93,63,1,白城,0,0,0,1,0,0
